Order ID,Date,Customer ID,Item Code,Dish,Category,Quantity,Unit Price (₦),Discount %,Revenue (₦),Unit Cost (₦),Total Cost (₦),Gross Profit (₦),Order Channel,Payment Method,Meal Period,Hour,Rating
ORD-00874,46102,CUST-0118,FD011,Bottled Water,Beverages,1,300,0,300,120,120,180,Walk-in,Transfer,Lunch,14,5
ORD-01290,46102,CUST-0315,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,Cash,Lunch,15,4
ORD-00125,46103,CUST-0053,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Takeaway,Transfer,Lunch,14,4
ORD-00460,46103,CUST-0021,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,POS,Lunch,13,4
ORD-00576,46103,CUST-0336,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,Cash,Breakfast,8,4
ORD-00812,46103,CUST-0347,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Takeaway,Cash,Lunch,14,4
ORD-01219,46103,CUST-0591,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,POS,Lunch,13,5
ORD-01376,46103,CUST-0061,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0.05,11400,1580,6320,5080,Delivery,Transfer,Breakfast,9,4
ORD-01667,46103,CUST-0019,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Delivery,POS,Lunch,11,4
ORD-01714,46103,CUST-0392,FD001,White Rice & Stew,Rice Meals,4,1800,0.1,6480,820,3280,3200,Delivery,Transfer,Dinner,18,5
ORD-01721,46103,CUST-0025,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Delivery,POS,Lunch,15,4
ORD-01740,46103,CUST-0441,FD011,Bottled Water,Beverages,1,300,0,300,120,120,180,Walk-in,Cash,Lunch,12,4
ORD-00029,46104,CUST-0196,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Cash,Breakfast,10,4
ORD-00214,46104,CUST-0302,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Delivery,Transfer,Dinner,18,5
ORD-00229,46104,CUST-0336,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Takeaway,Cash,Lunch,15,5
ORD-00266,46104,CUST-0383,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Walk-in,Transfer,Lunch,12,
ORD-00401,46104,CUST-0418,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Takeaway,Cash,Lunch,14,4
ORD-00413,46104,CUST-0150,FD010,Soft Drink,Beverages,2,600,0,1200,280,560,640,Takeaway,Transfer,Lunch,12,5
ORD-00608,46104,CUST-0028,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Walk-in,Cash,Breakfast,10,3
ORD-00939,46104,CUST-0499,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0.05,7980,1450,4350,3630,Walk-in,Transfer,Lunch,14,5
ORD-01421,46104,CUST-0415,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0.05,5320,1450,2900,2420,Walk-in,Cash,Dinner,18,4
ORD-01725,46104,CUST-0415,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Transfer,Breakfast,9,5
ORD-00227,46105,CUST-0142,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,Cash,Breakfast,8,4
ORD-00492,46105,CUST-0305,FD006,Eba & Egusi Soup,Swallow,2,2600,0.05,4940,1320,2640,2300,Walk-in,POS,Breakfast,8,5
ORD-00982,46105,CUST-0177,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Delivery,Cash,Dinner,18,5
ORD-01258,46105,CUST-0184,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Walk-in,POS,Lunch,11,4
ORD-01704,46105,CUST-0091,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Delivery,Transfer,Lunch,11,5
ORD-01776,46105,CUST-0120,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Takeaway,Cash,Lunch,12,5
ORD-00473,46106,CUST-0102,FD009,Moi Moi,Sides,2,900,0,1800,380,760,1040,Takeaway,POS,Lunch,12,
ORD-00549,46106,CUST-0150,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,Transfer,Lunch,12,4
ORD-00743,46106,CUST-0328,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Walk-in,Cash,Lunch,15,4
ORD-01086,46106,CUST-0071,FD001,White Rice & Stew,Rice Meals,2,1800,0.05,3420,820,1640,1780,Walk-in,POS,Lunch,12,3
ORD-01200,46106,CUST-0323,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Walk-in,Transfer,Dinner,17,5
ORD-01299,46106,CUST-0320,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,13,4
ORD-01759,46106,CUST-0562,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Takeaway,Cash,Lunch,12,4
ORD-00087,46107,CUST-0099,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,POS,Lunch,15,4
ORD-00367,46107,CUST-0491,FD011,Bottled Water,Beverages,2,300,0,600,120,240,360,Takeaway,Cash,Breakfast,8,4
ORD-00603,46107,CUST-0469,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0.05,5700,1580,3160,2540,Takeaway,POS,Dinner,16,4
ORD-00645,46107,CUST-0222,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,POS,Lunch,14,4
ORD-00764,46107,CUST-0508,FD010,Soft Drink,Beverages,4,600,0,2400,280,1120,1280,Delivery,POS,Dinner,19,4
ORD-00765,46107,CUST-0084,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Takeaway,Transfer,Dinner,17,5
ORD-01389,46107,CUST-0523,FD008,Pounded Yam & Vegetable Soup,Swallow,1,3200,0,3200,1710,1710,1490,Takeaway,Transfer,Lunch,13,5
ORD-01637,46107,CUST-0081,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Delivery,Cash,Lunch,12,4
ORD-00145,46108,CUST-0508,FD009,Moi Moi,Sides,4,900,0.05,3420,380,1520,1900,Walk-in,Cash,Breakfast,8,3
ORD-00286,46108,CUST-0215,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0.05,11400,1580,6320,5080,Walk-in,Transfer,Lunch,13,4
ORD-00593,46108,CUST-0460,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Delivery,POS,Breakfast,8,5
ORD-00620,46108,CUST-0537,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,POS,Dinner,20,4
ORD-00767,46108,CUST-0470,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Delivery,POS,Lunch,13,4
ORD-00800,46108,CUST-0637,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Takeaway,POS,Dinner,20,5
ORD-00885,46108,CUST-0429,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,Transfer,Lunch,13,4
ORD-01072,46108,CUST-0217,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Delivery,Transfer,Dinner,16,4
ORD-01084,46108,CUST-0376,FD007,Amala & Ewedu,Swallow,3,2500,0,7500,1250,3750,3750,Takeaway,Cash,Breakfast,9,3
ORD-01122,46108,CUST-0032,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Walk-in,POS,Lunch,11,5
ORD-01399,46108,CUST-0240,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,Transfer,Lunch,14,4
ORD-01571,46108,CUST-0151,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Takeaway,Cash,Dinner,17,4
ORD-01720,46108,CUST-0281,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,POS,Lunch,12,5
ORD-00442,46109,CUST-0369,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Delivery,Cash,Lunch,15,4
ORD-00485,46109,CUST-0541,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Delivery,POS,Dinner,20,3
ORD-00496,46109,CUST-0241,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Walk-in,Transfer,Dinner,18,5
ORD-01081,46109,CUST-0268,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Lunch,15,5
ORD-01112,46109,CUST-0307,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Takeaway,Transfer,Dinner,17,5
ORD-01643,46109,CUST-0541,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Takeaway,Cash,Dinner,19,5
ORD-01735,46109,CUST-0155,FD006,Eba & Egusi Soup,Swallow,4,2600,0.05,9880,1320,5280,4600,Takeaway,POS,Breakfast,9,4
ORD-01766,46109,CUST-0580,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,POS,Lunch,13,3
ORD-00073,46110,CUST-0291,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,11,5
ORD-00363,46110,CUST-0471,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,Transfer,Breakfast,10,3
ORD-00463,46110,CUST-0242,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0.05,10640,1450,5800,4840,Walk-in,POS,Lunch,13,4
ORD-00905,46110,CUST-0437,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Breakfast,10,3
ORD-00132,46111,CUST-0251,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Takeaway,Cash,Lunch,11,4
ORD-00199,46111,CUST-0515,FD009,Moi Moi,Sides,2,900,0,1800,380,760,1040,Takeaway,POS,Dinner,18,4
ORD-00978,46111,CUST-0157,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Dinner,18,5
ORD-01494,46111,CUST-0476,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0.05,7980,1450,4350,3630,Walk-in,Cash,Lunch,13,3
ORD-01541,46111,CUST-0309,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,13,3
ORD-01744,46111,CUST-0405,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,Cash,Lunch,11,
ORD-00241,46112,CUST-0422,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,Transfer,Lunch,14,5
ORD-00373,46112,CUST-0411,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Walk-in,Cash,Breakfast,9,4
ORD-00439,46112,CUST-0439,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Delivery,Transfer,Dinner,17,4
ORD-00589,46112,CUST-0499,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Delivery,Transfer,Lunch,14,5
ORD-00614,46112,CUST-0270,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Cash,Dinner,18,4
ORD-01039,46112,CUST-0051,FD008,Pounded Yam & Vegetable Soup,Swallow,4,3200,0,12800,1710,6840,5960,Walk-in,Cash,Lunch,12,4
ORD-01176,46112,CUST-0076,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,POS,Dinner,19,3
ORD-01314,46112,CUST-0482,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Lunch,14,4
ORD-01357,46112,CUST-0394,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Delivery,POS,Lunch,12,4
ORD-01445,46112,CUST-0070,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,POS,Breakfast,9,5
ORD-01549,46112,CUST-0302,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Delivery,Cash,Dinner,17,4
ORD-01651,46112,CUST-0041,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Delivery,Cash,Lunch,15,4
ORD-01754,46112,CUST-0009,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Takeaway,POS,Dinner,20,5
ORD-00327,46113,CUST-0401,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Delivery,Transfer,Lunch,12,
ORD-00597,46113,CUST-0399,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0.05,8550,1580,4740,3810,Takeaway,POS,Dinner,16,4
ORD-00917,46113,CUST-0344,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,Cash,Dinner,17,5
ORD-01022,46113,CUST-0396,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Takeaway,POS,Lunch,15,4
ORD-01633,46113,CUST-0565,FD008,Pounded Yam & Vegetable Soup,Swallow,4,3200,0,12800,1710,6840,5960,Takeaway,Transfer,Dinner,17,5
ORD-01726,46113,CUST-0167,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Takeaway,Transfer,Lunch,12,5
ORD-01745,46113,CUST-0087,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,11,5
ORD-01789,46113,CUST-0649,FD010,Soft Drink,Beverages,1,600,0,600,280,280,320,Takeaway,Transfer,Lunch,14,5
ORD-00221,46114,CUST-0096,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Transfer,Lunch,12,5
ORD-00422,46114,CUST-0425,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Delivery,POS,Breakfast,8,5
ORD-00483,46114,CUST-0533,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Walk-in,POS,Breakfast,10,4
ORD-00622,46114,CUST-0412,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Transfer,Lunch,12,3
ORD-00844,46114,CUST-0426,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Takeaway,Transfer,Lunch,12,4
ORD-00908,46114,CUST-0575,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Walk-in,POS,Lunch,15,4
ORD-01223,46114,CUST-0024,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Walk-in,Cash,Lunch,11,5
ORD-01386,46114,CUST-0492,FD009,Moi Moi,Sides,4,900,0,3600,380,1520,2080,Walk-in,Transfer,Lunch,13,4
ORD-01773,46114,CUST-0152,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,Cash,Lunch,15,5
ORD-00366,46115,CUST-0030,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,Transfer,Lunch,15,4
ORD-00472,46115,CUST-0258,FD007,Amala & Ewedu,Swallow,3,2500,0,7500,1250,3750,3750,Delivery,POS,Breakfast,10,5
ORD-00515,46115,CUST-0503,FD003,Fried Rice & Chicken,Rice Meals,1,3000,0,3000,1580,1580,1420,Delivery,Cash,Lunch,12,5
ORD-00572,46115,CUST-0226,FD012,Fried Plantain,Sides,4,700,0,2800,300,1200,1600,Delivery,Cash,Lunch,11,5
ORD-00654,46115,CUST-0604,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Walk-in,Transfer,Dinner,19,
ORD-01080,46115,CUST-0025,FD012,Fried Plantain,Sides,1,700,0,700,300,300,400,Walk-in,Transfer,Lunch,12,4
ORD-01521,46115,CUST-0331,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Dinner,17,5
ORD-01628,46115,CUST-0094,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Takeaway,POS,Lunch,11,4
ORD-00212,46116,CUST-0497,FD007,Amala & Ewedu,Swallow,3,2500,0.1,6750,1250,3750,3000,Takeaway,POS,Lunch,14,4
ORD-00348,46116,CUST-0304,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Takeaway,POS,Lunch,14,5
ORD-00704,46116,CUST-0497,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0.05,7980,1450,4350,3630,Takeaway,Cash,Lunch,13,5
ORD-01052,46116,CUST-0444,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,POS,Lunch,15,4
ORD-01161,46116,CUST-0558,FD005,Yam Porridge,Traditional Meals,4,2200,0,8800,1050,4200,4600,Walk-in,Cash,Breakfast,8,3
ORD-01297,46116,CUST-0632,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,Cash,Lunch,14,4
ORD-01707,46116,CUST-0583,FD007,Amala & Ewedu,Swallow,1,2500,0,2500,1250,1250,1250,Walk-in,POS,Breakfast,9,5
ORD-00643,46117,CUST-0275,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,POS,Dinner,19,4
ORD-01075,46117,CUST-0367,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Takeaway,POS,Lunch,14,4
ORD-01239,46117,CUST-0238,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Delivery,POS,Lunch,15,5
ORD-01614,46117,CUST-0073,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,POS,Breakfast,10,5
ORD-00284,46118,CUST-0595,FD012,Fried Plantain,Sides,4,700,0,2800,300,1200,1600,Walk-in,Cash,Lunch,15,5
ORD-01031,46118,CUST-0615,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,POS,Lunch,14,4
ORD-01077,46118,CUST-0381,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Takeaway,Transfer,Lunch,12,4
ORD-01209,46118,CUST-0585,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Walk-in,Transfer,Lunch,15,4
ORD-01486,46118,CUST-0069,FD005,Yam Porridge,Traditional Meals,1,2200,0,2200,1050,1050,1150,Walk-in,Cash,Lunch,11,4
ORD-00122,46119,CUST-0589,FD005,Yam Porridge,Traditional Meals,2,2200,0,4400,1050,2100,2300,Takeaway,Cash,Lunch,12,5
ORD-00136,46119,CUST-0607,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Walk-in,Transfer,Dinner,19,4
ORD-00265,46119,CUST-0297,FD005,Yam Porridge,Traditional Meals,3,2200,0,6600,1050,3150,3450,Takeaway,Transfer,Dinner,19,3
ORD-00329,46119,CUST-0107,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Walk-in,Transfer,Lunch,15,5
ORD-00339,46119,CUST-0023,FD006,Eba & Egusi Soup,Swallow,2,2600,0.05,4940,1320,2640,2300,Walk-in,POS,Lunch,13,5
ORD-00411,46119,CUST-0238,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,Transfer,Lunch,15,4
ORD-00592,46119,CUST-0458,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Takeaway,Transfer,Lunch,11,4
ORD-00637,46119,CUST-0387,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0.05,2660,1450,1450,1210,Delivery,Cash,Dinner,16,5
ORD-01174,46119,CUST-0026,FD012,Fried Plantain,Sides,2,700,0,1400,300,600,800,Walk-in,Transfer,Dinner,18,3
ORD-01461,46119,CUST-0281,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Takeaway,Transfer,Lunch,12,5
ORD-01762,46119,CUST-0496,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Delivery,Cash,Lunch,11,5
ORD-00001,46120,CUST-0347,FD001,White Rice & Stew,Rice Meals,4,1800,0,7200,820,3280,3920,Walk-in,POS,Lunch,13,4
ORD-00036,46120,CUST-0057,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Takeaway,POS,Lunch,11,4
ORD-00293,46120,CUST-0334,FD012,Fried Plantain,Sides,3,700,0,2100,300,900,1200,Takeaway,Cash,Lunch,13,3
ORD-00457,46120,CUST-0601,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Walk-in,Transfer,Dinner,18,4
ORD-00480,46120,CUST-0406,FD010,Soft Drink,Beverages,1,600,0,600,280,280,320,Walk-in,POS,Lunch,15,4
ORD-00537,46120,CUST-0542,FD006,Eba & Egusi Soup,Swallow,4,2600,0,10400,1320,5280,5120,Walk-in,Cash,Lunch,14,4
ORD-00738,46120,CUST-0451,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Takeaway,Transfer,Breakfast,9,5
ORD-01433,46120,CUST-0629,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Takeaway,Cash,Breakfast,10,4
ORD-01696,46120,CUST-0524,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Walk-in,POS,Lunch,12,4
ORD-00058,46121,CUST-0436,FD003,Fried Rice & Chicken,Rice Meals,4,3000,0,12000,1580,6320,5680,Walk-in,Cash,Lunch,12,4
ORD-00065,46121,CUST-0321,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Transfer,Lunch,15,4
ORD-00075,46121,CUST-0490,FD004,Beans & Plantain,Traditional Meals,2,2000,0,4000,960,1920,2080,Delivery,POS,Lunch,14,4
ORD-00623,46121,CUST-0453,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,Transfer,Dinner,17,3
ORD-00626,46121,CUST-0553,FD003,Fried Rice & Chicken,Rice Meals,3,3000,0,9000,1580,4740,4260,Takeaway,Cash,Dinner,19,5
ORD-01009,46121,CUST-0031,FD004,Beans & Plantain,Traditional Meals,1,2000,0,2000,960,960,1040,Walk-in,Transfer,Dinner,16,4
ORD-01042,46121,CUST-0237,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Delivery,POS,Lunch,13,5
ORD-01079,46121,CUST-0588,FD010,Soft Drink,Beverages,2,600,0.05,1140,280,560,580,Takeaway,Cash,Breakfast,10,4
ORD-01424,46121,CUST-0014,FD008,Pounded Yam & Vegetable Soup,Swallow,3,3200,0,9600,1710,5130,4470,Takeaway,Cash,Lunch,12,5
ORD-01465,46121,CUST-0554,FD010,Soft Drink,Beverages,1,600,0,600,280,280,320,Takeaway,POS,Lunch,12,4
ORD-01540,46121,CUST-0533,FD002,Jollof Rice & Chicken,Rice Meals,2,2800,0,5600,1450,2900,2700,Walk-in,POS,Lunch,15,4
ORD-00112,46122,CUST-0629,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Walk-in,Cash,Dinner,18,
ORD-00209,46122,CUST-0032,FD010,Soft Drink,Beverages,3,600,0,1800,280,840,960,Delivery,Transfer,Lunch,14,4
ORD-00716,46122,CUST-0145,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Takeaway,Cash,Lunch,15,4
ORD-00964,46122,CUST-0279,FD007,Amala & Ewedu,Swallow,1,2500,0,2500,1250,1250,1250,Takeaway,POS,Dinner,18,4
ORD-01044,46122,CUST-0117,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Walk-in,Transfer,Lunch,13,3
ORD-01305,46122,CUST-0426,FD010,Soft Drink,Beverages,3,600,0,1800,280,840,960,Takeaway,POS,Dinner,19,4
ORD-01515,46122,CUST-0459,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Delivery,Transfer,Lunch,11,4
ORD-01552,46122,CUST-0235,FD006,Eba & Egusi Soup,Swallow,3,2600,0,7800,1320,3960,3840,Walk-in,Transfer,Lunch,13,3
ORD-01558,46122,CUST-0413,FD001,White Rice & Stew,Rice Meals,1,1800,0,1800,820,820,980,Walk-in,POS,Breakfast,9,4
ORD-00278,46123,CUST-0261,FD008,Pounded Yam & Vegetable Soup,Swallow,2,3200,0,6400,1710,3420,2980,Walk-in,POS,Lunch,15,4
ORD-00454,46123,CUST-0234,FD001,White Rice & Stew,Rice Meals,2,1800,0,3600,820,1640,1960,Takeaway,Cash,Breakfast,9,3
ORD-00854,46123,CUST-0561,FD006,Eba & Egusi Soup,Swallow,1,2600,0,2600,1320,1320,1280,Takeaway,POS,Lunch,12,4
ORD-01082,46123,CUST-0268,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,POS,Dinner,18,3
ORD-01183,46123,CUST-0244,FD006,Eba & Egusi Soup,Swallow,2,2600,0,5200,1320,2640,2560,Takeaway,Transfer,Breakfast,8,4
ORD-01377,46123,CUST-0137,FD002,Jollof Rice & Chicken,Rice Meals,1,2800,0,2800,1450,1450,1350,Walk-in,Transfer,Lunch,11,4
ORD-00334,46124,CUST-0121,FD003,Fried Rice & Chicken,Rice Meals,2,3000,0,6000,1580,3160,2840,Walk-in,Transfer,Lunch,14,5
ORD-00388,46124,CUST-0159,FD007,Amala & Ewedu,Swallow,4,2500,0,10000,1250,5000,5000,Delivery,Transfer,Lunch,13,4
ORD-00780,46124,CUST-0211,FD007,Amala & Ewedu,Swallow,4,2500,0.05,9500,1250,5000,4500,Walk-in,Transfer,Lunch,14,5
ORD-01629,46124,CUST-0184,FD002,Jollof Rice & Chicken,Rice Meals,3,2800,0,8400,1450,4350,4050,Delivery,Transfer,Dinner,19,4
ORD-00247,46125,CUST-0443,FD001,White Rice & Stew,Rice Meals,3,1800,0,5400,820,2460,2940,Delivery,POS,Lunch,15,4
ORD-00276,46125,CUST-0144,FD004,Beans & Plantain,Traditional Meals,4,2000,0,8000,960,3840,4160,Takeaway,POS,Lunch,14,3
ORD-00420,46125,CUST-0633,FD007,Amala & Ewedu,Swallow,2,2500,0,5000,1250,2500,2500,Walk-in,Cash,Dinner,16,5
ORD-00748,46125,CUST-0336,FD004,Beans & Plantain,Traditional Meals,3,2000,0,6000,960,2880,3120,Walk-in,Transfer,Lunch,12,5
ORD-00803,46125,CUST-0353,FD002,Jollof Rice & Chicken,Rice Meals,4,2800,0,11200,1450,5800,5400,Takeaway,POS,Lunch,13,4
